,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [1]}",75,"[(7, 21), (5, 21), (4, 21), (7, 112), (7, 114), (7, 0), (5, 48), (0, 5), (0, 4), (18, 63), (114, 70), (93, 114), (98, 114), (54, 114), (76, 114), (49, 114), (37, 44), (27, 44), (15, 44), (18, 116), (15, 116), (15, 112), (27, 48), (49, 112), (93, 112), (98, 112), (84, 112), (54, 112), (27, 52), (18, 115), (27, 92), (27, 97), (21, 24), (5, 6, 58), (0, 3), (0, 2), (78, 79), (1, 3, 66), (1, 2, 66), (62, 66, 67, 104, 106), (62, 63, 66, 106), (43, 44, 66), (58, 65, 66, 67, 104), (58, 63, 65, 66), (66, 113, 114), (68, 73), (13, 16), (13, 14, 58), (14, 15, 58), (91, 92), (95, 97), (82, 83, 106), (34, 40), (34, 37), (34, 35), (29, 32), (51, 52), (74, 75), (47, 48), (96, 100), (58, 59, 60), (30, 32, 58), (53, 54, 58), (83, 84, 106), (88, 89), (87, 89), (103, 104, 105), (35, 40), (35, 39), (37, 40), (37, 39), (39, 40), (87, 88), (86, 88), (86, 87)]","[[[9, 1], [1, 16]], [[7, 1], [1, 16]], [[6, 1], [1, 16]], [[9, 1], [25, 9]], [[9, 1], [4, 9]], [[9, 1], [1, 2]], [[7, 1], [18, 7]], [[1, 2], [7, 1]], [[1, 2], [6, 1]], [[13, 14], [14, 3]], [[4, 9], [19, 4]], [[9, 28], [4, 9]], [[9, 26], [4, 9]], [[9, 11], [4, 9]], [[9, 10], [4, 9]], [[9, 7], [4, 9]], [[19, 21], [5, 19]], [[19, 18], [5, 19]], [[9, 5], [5, 19]], [[13, 14], [5, 13]], [[9, 5], [5, 13]], [[9, 5], [25, 9]], [[19, 18], [18, 7]], [[9, 7], [25, 9]], [[9, 28], [25, 9]], [[9, 26], [25, 9]], [[9, 22], [25, 9]], [[9, 11], [25, 9]], [[19, 18], [18, 11]], [[13, 14], [27, 13]], [[19, 18], [18, 28]], [[19, 18], [18, 26]], [[1, 16], [17, 16]], [[7, 1], [8, 1], [8, 8]], [[1, 2], [5, 2]], [[1, 2], [4, 2]], [[25, 12], [2, 12]], [[3, 2], [5, 2], [3, 3]], [[3, 2], [4, 2], [3, 3]], [[24, 3], [3, 3], [15, 3], [15, 15], [24, 24]], [[24, 3], [14, 3], [3, 3], [24, 24]], [[3, 19], [5, 19], [3, 3]], [[8, 8], [8, 3], [3, 3], [15, 3], [15, 15]], [[8, 8], [14, 3], [8, 3], [3, 3]], [[3, 3], [3, 9], [4, 9]], [[20, 4], [5, 4]], [[10, 5], [11, 5]], [[10, 5], [8, 5], [8, 8]], [[8, 5], [9, 5], [8, 8]], [[6, 28], [18, 28]], [[6, 26], [18, 26]], [[6, 22], [24, 22], [24, 24]], [[6, 21], [23, 21]], [[6, 21], [19, 21]], [[6, 21], [18, 21]], [[6, 20], [17, 20]], [[6, 11], [18, 11]], [[6, 10], [25, 10]], [[6, 7], [18, 7]], [[7, 26], [28, 26]], [[8, 8], [13, 8], [23, 8]], [[8, 20], [17, 20], [8, 8]], [[8, 11], [9, 11], [8, 8]], [[24, 22], [9, 22], [24, 24]], [[27, 23], [10, 23]], [[26, 23], [10, 23]], [[13, 15], [15, 15], [23, 15]], [[18, 21], [23, 21]], [[18, 21], [22, 21]], [[19, 21], [23, 21]], [[19, 21], [22, 21]], [[22, 21], [23, 21]], [[26, 23], [27, 23]], [[25, 23], [27, 23]], [[25, 23], [26, 23]]]"
1,"{2: [0, 1]}",49,"[(7, 93), (7, 98), (7, 84), (7, 54), (7, 76), (7, 15), (37, 70), (27, 70), (116, 44), (15, 93), (15, 98), (15, 84), (15, 49), (48, 92), (35, 48), (48, 52), (49, 93), (49, 84), (49, 54), (49, 76), (18, 59), (84, 93), (54, 93), (76, 93), (84, 98), (54, 98), (76, 98), (54, 84), (76, 84), (54, 76), (52, 92), (52, 97), (35, 52), (35, 92), (35, 97), (6, 21, 23, 57, 58), (8, 21, 25, 64, 66), (2, 71, 108, 110), (1, 22, 25, 64, 66), (3, 17, 79, 81), (37, 38, 43, 61, 66), (28, 35, 38, 61, 66), (11, 34, 38, 61, 66), (24, 25, 64, 66, 109), (72, 84, 85, 114), (32, 68, 71, 110), (9, 34, 36, 56, 58), (36, 37, 42, 56, 58), (26, 35, 36, 56, 58)]","[[[9, 1], [9, 28]], [[9, 1], [9, 26]], [[9, 1], [9, 22]], [[9, 1], [9, 11]], [[9, 1], [9, 10]], [[9, 1], [9, 5]], [[19, 21], [19, 4]], [[19, 18], [19, 4]], [[5, 13], [5, 19]], [[9, 5], [9, 28]], [[9, 5], [9, 26]], [[9, 5], [9, 22]], [[9, 5], [9, 7]], [[18, 7], [18, 28]], [[18, 21], [18, 7]], [[18, 7], [18, 11]], [[9, 7], [9, 28]], [[9, 7], [9, 22]], [[9, 7], [9, 11]], [[9, 7], [9, 10]], [[13, 14], [13, 8]], [[9, 22], [9, 28]], [[9, 11], [9, 28]], [[9, 10], [9, 28]], [[9, 22], [9, 26]], [[9, 11], [9, 26]], [[9, 10], [9, 26]], [[9, 11], [9, 22]], [[9, 10], [9, 22]], [[9, 11], [9, 10]], [[18, 11], [18, 28]], [[18, 11], [18, 26]], [[18, 21], [18, 11]], [[18, 21], [18, 28]], [[18, 21], [18, 26]], [[8, 1], [1, 16], [8, 16], [16, 8], [8, 8]], [[3, 1], [1, 16], [3, 16], [16, 3], [3, 3]], [[4, 2], [17, 4], [2, 17], [4, 17]], [[3, 2], [2, 16], [3, 16], [16, 3], [3, 3]], [[5, 2], [12, 5], [2, 12], [5, 12]], [[19, 21], [3, 21], [3, 19], [21, 3], [3, 3]], [[3, 18], [18, 21], [3, 21], [21, 3], [3, 3]], [[3, 6], [6, 21], [3, 21], [21, 3], [3, 3]], [[17, 16], [3, 16], [16, 3], [3, 3], [3, 17]], [[22, 4], [9, 22], [4, 22], [4, 9]], [[17, 20], [20, 4], [17, 4], [4, 17]], [[8, 6], [6, 21], [8, 21], [21, 8], [8, 8]], [[8, 21], [19, 21], [8, 19], [21, 8], [8, 8]], [[8, 18], [18, 21], [8, 21], [21, 8], [8, 8]]]"
2,"{1: [0], 2: [0]}",161,"[(7, 6), (112, 114), (115, 116), (49, 48), (93, 92), (98, 97), (54, 52), (6, 58, 60), (6, 58, 59), (0, 6, 58), (8, 62, 66, 106), (8, 66, 67, 104), (8, 63, 66), (0, 108), (0, 79), (32, 108), (3, 108), (3, 22), (2, 22), (2, 79), (1, 66, 79), (3, 16), (3, 13), (3, 15), (3, 14, 58), (3, 12), (2, 68), (2, 70), (2, 58, 69), (1, 62, 66, 106), (1, 66, 67, 104), (1, 63, 66), (1, 58, 65, 66), (62, 66, 94, 106), (66, 67, 94, 104), (63, 66, 94), (58, 65, 66, 94), (66, 87, 99), (62, 66, 99, 106), (66, 67, 99, 104), (63, 66, 99), (58, 65, 66, 99), (46, 66, 86), (46, 66, 78), (46, 66, 67, 104), (46, 63, 66), (46, 58, 65, 66), (33, 62, 66, 106), (43, 62, 66, 106), (28, 62, 66, 106), (62, 66, 106, 109), (55, 62, 66, 106), (62, 66, 77, 106), (62, 66, 106, 113), (50, 62, 66, 106), (11, 62, 66, 106), (33, 66, 68), (33, 66, 67, 104), (33, 63, 66), (43, 66, 70), (43, 66, 67, 104), (43, 63, 66), (28, 66, 67, 104), (28, 63, 66), (66, 67, 104, 109), (63, 66, 109), (58, 65, 66, 109), (66, 67, 102, 104), (66, 67, 104, 105), (66, 67, 103, 104), (55, 66, 67, 104), (66, 67, 77, 104), (66, 67, 104, 113), (50, 66, 67, 104), (11, 66, 67, 104), (55, 63, 66), (63, 66, 77), (63, 66, 113), (50, 63, 66), (11, 63, 66), (16, 55, 66), (66, 77, 89), (13, 66, 77), (58, 65, 66, 77), (66, 84, 113), (15, 66, 113), (58, 65, 66, 113), (58, 60, 65, 66), (58, 59, 65, 66), (50, 58, 65, 66), (11, 66, 82), (11, 12, 66), (29, 68), (68, 114), (58, 69, 114), (58, 60, 69), (58, 59, 69), (16, 73), (13, 73), (12, 73), (16, 44), (13, 44), (12, 44), (103, 104, 116), (16, 116), (13, 116), (12, 116), (16, 52), (13, 75), (14, 58, 60), (9, 58, 91), (87, 95), (9, 58, 95), (9, 58, 82), (74, 89), (9, 58, 74), (9, 58, 60), (9, 58, 59), (9, 47, 58), (87, 96), (26, 48, 58), (58, 90, 106, 107), (45, 58, 106, 107), (58, 83, 106, 107), (58, 60, 106, 107), (58, 59, 106, 107), (58, 60, 88), (58, 60, 87), (58, 60, 86), (58, 60, 89), (30, 58, 60), (42, 58, 60), (26, 58, 60), (53, 58, 60), (30, 58, 59), (42, 58, 59), (26, 58, 92), (26, 58, 97), (26, 58, 59), (58, 59, 115), (53, 58, 59), (87, 98), (45, 106, 112), (39, 84), (76, 89), (45, 75, 106), (40, 89), (89, 104, 105), (45, 78, 106), (90, 106, 115), (90, 102, 104, 106), (87, 104, 105), (86, 104, 105), (87, 97), (40, 88), (40, 87), (40, 86), (39, 83, 106), (88, 90, 106), (87, 100), (45, 86, 106)]","[[[9, 1], [8, 1]], [[25, 9], [4, 9]], [[27, 13], [5, 13]], [[9, 7], [18, 7]], [[9, 28], [18, 28]], [[9, 26], [18, 26]], [[9, 11], [18, 11]], [[8, 1], [8, 8], [23, 8]], [[8, 1], [8, 8], [13, 8]], [[1, 2], [8, 1], [8, 8]], [[3, 1], [24, 3], [3, 3], [24, 24]], [[3, 1], [3, 3], [15, 3], [15, 15]], [[3, 1], [14, 3], [3, 3]], [[1, 2], [2, 17]], [[1, 2], [2, 12]], [[17, 20], [2, 17]], [[5, 2], [2, 17]], [[5, 2], [2, 16]], [[4, 2], [2, 16]], [[4, 2], [2, 12]], [[3, 2], [3, 3], [2, 12]], [[5, 2], [11, 5]], [[5, 2], [10, 5]], [[5, 2], [9, 5]], [[5, 2], [8, 5], [8, 8]], [[5, 2], [6, 5]], [[4, 2], [20, 4]], [[4, 2], [19, 4]], [[4, 2], [8, 8], [8, 4]], [[3, 2], [24, 3], [3, 3], [24, 24]], [[3, 2], [3, 3], [15, 3], [15, 15]], [[3, 2], [14, 3], [3, 3]], [[3, 2], [8, 8], [8, 3], [3, 3]], [[24, 3], [3, 3], [3, 28], [24, 24]], [[3, 3], [15, 3], [3, 28], [15, 15]], [[14, 3], [3, 3], [3, 28]], [[8, 8], [8, 3], [3, 3], [3, 28]], [[3, 3], [26, 23], [3, 26]], [[24, 3], [3, 3], [3, 26], [24, 24]], [[3, 3], [15, 3], [3, 26], [15, 15]], [[14, 3], [3, 3], [3, 26]], [[8, 8], [8, 3], [3, 3], [3, 26]], [[3, 25], [3, 3], [25, 23]], [[3, 25], [3, 3], [25, 12]], [[3, 25], [3, 3], [15, 3], [15, 15]], [[3, 25], [14, 3], [3, 3]], [[3, 25], [8, 8], [8, 3], [3, 3]], [[3, 20], [24, 3], [3, 3], [24, 24]], [[3, 19], [24, 3], [3, 3], [24, 24]], [[3, 18], [24, 3], [3, 3], [24, 24]], [[24, 3], [3, 3], [24, 24], [3, 17]], [[3, 11], [24, 3], [3, 3], [24, 24]], [[24, 3], [3, 3], [3, 10], [24, 24]], [[24, 3], [3, 3], [24, 24], [3, 9]], [[3, 7], [24, 3], [3, 3], [24, 24]], [[3, 6], [24, 3], [3, 3], [24, 24]], [[3, 20], [3, 3], [20, 4]], [[3, 20], [3, 3], [15, 3], [15, 15]], [[3, 20], [14, 3], [3, 3]], [[3, 19], [3, 3], [19, 4]], [[3, 19], [3, 3], [15, 3], [15, 15]], [[3, 19], [14, 3], [3, 3]], [[3, 18], [3, 3], [15, 3], [15, 15]], [[3, 18], [14, 3], [3, 3]], [[3, 3], [15, 3], [15, 15], [3, 17]], [[14, 3], [3, 3], [3, 17]], [[8, 8], [8, 3], [3, 3], [3, 17]], [[3, 3], [15, 3], [27, 15], [15, 15]], [[3, 3], [15, 3], [15, 15], [23, 15]], [[3, 3], [15, 3], [13, 15], [15, 15]], [[3, 11], [3, 3], [15, 3], [15, 15]], [[3, 3], [15, 3], [3, 10], [15, 15]], [[3, 3], [15, 3], [15, 15], [3, 9]], [[3, 7], [3, 3], [15, 3], [15, 15]], [[3, 6], [3, 3], [15, 3], [15, 15]], [[3, 11], [14, 3], [3, 3]], [[14, 3], [3, 3], [3, 10]], [[14, 3], [3, 3], [3, 9]], [[3, 7], [14, 3], [3, 3]], [[3, 6], [14, 3], [3, 3]], [[11, 5], [3, 11], [3, 3]], [[3, 3], [3, 10], [10, 23]], [[10, 5], [3, 3], [3, 10]], [[8, 8], [8, 3], [3, 3], [3, 10]], [[3, 3], [9, 22], [3, 9]], [[9, 5], [3, 3], [3, 9]], [[8, 8], [8, 3], [3, 3], [3, 9]], [[8, 8], [23, 8], [8, 3], [3, 3]], [[8, 8], [13, 8], [8, 3], [3, 3]], [[3, 7], [8, 8], [8, 3], [3, 3]], [[3, 6], [3, 3], [6, 22]], [[3, 6], [6, 5], [3, 3]], [[6, 20], [20, 4]], [[20, 4], [4, 9]], [[8, 8], [8, 4], [4, 9]], [[8, 8], [23, 8], [8, 4]], [[8, 8], [13, 8], [8, 4]], [[11, 5], [5, 4]], [[10, 5], [5, 4]], [[6, 5], [5, 4]], [[11, 5], [5, 19]], [[10, 5], [5, 19]], [[6, 5], [5, 19]], [[13, 15], [15, 15], [5, 13]], [[11, 5], [5, 13]], [[10, 5], [5, 13]], [[6, 5], [5, 13]], [[11, 5], [18, 11]], [[10, 5], [25, 10]], [[8, 5], [8, 8], [23, 8]], [[8, 6], [8, 8], [6, 28]], [[26, 23], [6, 26]], [[8, 6], [8, 8], [6, 26]], [[8, 6], [8, 8], [6, 22]], [[6, 10], [10, 23]], [[8, 6], [8, 8], [6, 10]], [[8, 6], [8, 8], [23, 8]], [[8, 6], [8, 8], [13, 8]], [[8, 6], [6, 7], [8, 8]], [[26, 23], [7, 26]], [[8, 18], [18, 7], [8, 8]], [[8, 8], [24, 27], [24, 24], [8, 24]], [[24, 25], [8, 8], [24, 24], [8, 24]], [[8, 8], [24, 22], [24, 24], [8, 24]], [[8, 8], [23, 8], [24, 24], [8, 24]], [[8, 8], [13, 8], [24, 24], [8, 24]], [[8, 8], [23, 8], [27, 23]], [[8, 8], [23, 8], [26, 23]], [[8, 8], [23, 8], [25, 23]], [[8, 8], [23, 8], [10, 23]], [[8, 20], [8, 8], [23, 8]], [[8, 19], [8, 8], [23, 8]], [[8, 18], [8, 8], [23, 8]], [[8, 11], [8, 8], [23, 8]], [[8, 20], [8, 8], [13, 8]], [[8, 19], [8, 8], [13, 8]], [[8, 18], [8, 8], [18, 28]], [[8, 18], [8, 8], [18, 26]], [[8, 18], [8, 8], [13, 8]], [[8, 8], [13, 8], [27, 13]], [[8, 11], [8, 8], [13, 8]], [[26, 23], [9, 26]], [[24, 25], [24, 24], [25, 9]], [[22, 21], [9, 22]], [[9, 10], [10, 23]], [[24, 25], [25, 10], [24, 24]], [[23, 21], [10, 23]], [[10, 23], [15, 15], [23, 15]], [[24, 25], [25, 12], [24, 24]], [[24, 27], [24, 24], [27, 13]], [[24, 27], [27, 15], [15, 15], [24, 24]], [[26, 23], [15, 15], [23, 15]], [[25, 23], [15, 15], [23, 15]], [[26, 23], [18, 26]], [[23, 21], [27, 23]], [[23, 21], [26, 23]], [[23, 21], [25, 23]], [[22, 21], [24, 22], [24, 24]], [[27, 23], [24, 27], [24, 24]], [[26, 23], [28, 26]], [[24, 25], [25, 23], [24, 24]]]"
